,CHP1_Electricity_Generation_(kW),CHP2_Electricity_Generation_(kW),CHP1_Heat_Output_(kW),CHP2_Heat_Output_(kW),Boiler_Heat_Output_(kW),Feels-Like Temperature Deg C,Wind Speed ms,Site_Electricity_Demand_(kW),Day ahead UK electricity price,Site_Heat_Demand_(kW),Import_Electricity_(kW),Export_Electricity_(kW)
12/06/2020 12:30,1291.40625,1485.78125,1687.5,2343.75,0,13.8,5.7,2886.251901,30.405,4031.25,109.0644011,0
12/06/2020 13:00,1279.84375,1485.9375,1656.25,2312.5,0,16,6.2,2884.182789,28.8,3968.75,118.4015392,0
12/06/2020 13:30,1230.9375,1485.78125,1625,2281.25,0,16,6.2,2910.603756,26.075,3906.25,193.8850062,0
12/06/2020 14:00,1207.5,1485,1562.5,2250,0,15.5,5.9,2914.582818,23.35,3812.5,222.0828175,0
12/06/2020 14:30,1179.21875,1484.6875,1531.25,2250,0,15.5,5.9,2885.456089,22.675,3781.25,221.5498388,0
12/06/2020 15:00,1135.625,1485.78125,1500,2250,0,15.7,5.4,2909.012132,22,3750,287.6058817,0
12/06/2020 15:30,1092.03125,1485.9375,1437.5,2250,0,15.7,5.4,2912.513706,26.1,3687.5,334.5449557,0
12/06/2020 16:00,1068.4375,1486.875,1375,2250,0,16.1,4,2898.984897,30.2,3625,343.6723973,0
12/06/2020 16:30,1033.4375,1485.9375,1343.75,2250,0,16.1,4,2833.728292,31.92,3593.75,314.353292,0
12/06/2020 17:00,996.71875,1486.71875,1312.5,2250,0,14.9,5.1,2749.372193,33.64,3562.5,265.9346926,0
12/06/2020 17:30,985,1486.25,1281.25,2250,0,14.9,5.1,2651.009797,34.82,3531.25,179.7597973,0
12/06/2020 18:00,985.3125,1486.40625,1281.25,2250,0,14.1,5.4,2546.440066,36,3531.25,74.72131649,0
12/06/2020 18:30,907.65625,1487.34375,1187.5,2250,0,14.1,5.4,2506.490291,32.59,3437.5,111.4902911,0
12/06/2020 19:00,838.59375,1486.71875,1093.75,2250,0,13.9,4.6,2435.503838,29.18,3343.75,110.1913376,0
12/06/2020 19:30,757.03125,1487.5,1000,2250,0,13.9,4.6,2381.866091,27.64,3250,137.3348413,0
12/06/2020 20:00,674.21875,1489.0625,906.25,2250,0,12.3,4.5,2327.750858,26.1,3156.25,164.4696077,0
12/06/2020 20:30,586.5625,1489.21875,812.5,2281.25,0,12.3,4.5,2305.468114,27.05,3093.75,229.6868645,0
12/06/2020 21:00,536.71875,1488.75,718.75,2312.5,0,12.8,3.2,2235.118311,28,3031.25,209.6495608,0
12/06/2020 21:30,461.71875,1488.90625,625,2343.75,0,12.8,3.2,2206.628232,27.28,2968.75,256.0032319,0
12/06/2020 22:00,390.46875,1487.96875,531.25,2375,0,14.1,2.6,2209.493156,26.56,2906.25,331.055656,0
12/06/2020 22:30,334.375,1487.03125,437.5,2406.25,0,14.1,2.6,2180.048102,25.22,2843.75,358.6418524,0
12/06/2020 23:00,279.21875,1487.34375,375,2437.5,0,14.2,2.6,2143.281576,23.88,2812.5,376.7190761,0
12/06/2020 23:30,214.53125,1487.03125,312.5,2437.5,0,14.2,2.6,2115.268985,28.035,2750,413.7064845,0
13/06/2020 00:00,150.3125,1487.1875,218.75,2437.5,0,14.1,2.5,2145.50985,32.19,2656.25,508.0098504,0
13/06/2020 00:30,100.3125,1487.03125,156.25,2437.5,0,14.1,2.5,2151.717186,30.595,2593.75,564.373436,0
13/06/2020 01:00,50.15625,1487.1875,93.75,2468.75,0,13.7,2.8,2167.633431,29,2562.5,630.2896812,0
13/06/2020 01:30,0,1486.71875,0,2468.75,0,13.7,2.8,2173.363279,28.985,2468.75,686.6445295,0
13/06/2020 02:00,0,1486.5625,0,2468.75,0,13.3,2.9,2154.104623,28.97,2468.75,667.5421228,0
13/06/2020 02:30,0,1485.9375,0,2468.75,0,13.3,2.9,2134.368479,27.485,2468.75,648.4309788,0
13/06/2020 03:00,0,1484.84375,0,2500,0,13.2,2.5,2133.254342,26,2500,648.4105916,0
13/06/2020 03:30,0,1484.0625,0,2531.25,0,13.2,2.5,2180.207265,26.185,2531.25,696.1447649,0
13/06/2020 04:00,35,1483.75,0,2562.5,0,12.6,3.8,2196.441835,26.37,2562.5,677.691835,0
13/06/2020 04:30,109.375,1483.90625,93.75,2562.5,0,12.6,3.8,2176.864853,26.315,2656.25,583.5836034,0
13/06/2020 05:00,170.625,1484.0625,187.5,2562.5,0,13.7,2.5,2163.01772,26.26,2750,508.3302201,0
13/06/2020 05:30,240.46875,1484.0625,281.25,2531.25,0,13.7,2.5,2129.116118,26.63,2812.5,404.5848679,0
13/06/2020 06:00,322.03125,1483.4375,375,2500,0,14.1,2.7,2116.064797,27,2875,310.5960468,0
13/06/2020 06:30,408.28125,1483.59375,468.75,2468.75,0,14.1,2.7,2127.683656,24.87,2937.5,235.8086558,0
13/06/2020 07:00,495.15625,1483.75,562.5,2468.75,0,15.2,3.2,2120.83967,22.74,3031.25,141.9334204,0
13/06/2020 07:30,570.78125,1483.59375,656.25,2437.5,0,15.2,3.2,2092.667916,24.12,3093.75,38.29291639,0
13/06/2020 08:00,657.34375,1484.375,750,2406.25,0,16.9,4.1,2114.791497,25.5,3156.25,0,-26.92725281
13/06/2020 08:30,739.21875,1484.375,843.75,2343.75,0,16.9,4.1,2112.244898,27.25,3187.5,0,-111.348852
13/06/2020 09:00,808.125,1484.53125,906.25,2312.5,0,19.1,3.1,2106.196725,29,3218.75,0,-186.4595252
13/06/2020 09:30,890.15625,1485.3125,1000,2281.25,0,19.1,3.1,2114.154847,29.82,3281.25,0,-261.3139026
13/06/2020 10:00,986.40625,1486.09375,1093.75,2250,0,19.4,3.8,2136.596753,30.64,3343.75,0,-335.9032469
13/06/2020 10:30,1070.625,1478.90625,1187.5,2187.5,0,19.4,3.8,2129.116118,30.64,3375,0,-420.4151321
13/06/2020 11:00,1142.65625,1470.46875,1250,2125,0,19.6,4.7,2098.397765,30.64,3375,0,-514.7272353
13/06/2020 11:30,1187.65625,1459.0625,1312.5,2062.5,0,19.6,4.7,2084.868956,30.47,3375,0,-561.8497938
13/06/2020 12:00,1193.125,1446.25,1312.5,2000,0,22,1.5,2106.037562,30.3,3312.5,0,-533.3374377
13/06/2020 12:30,1209.53125,1432.65625,1281.25,1937.5,0,22,1.5,2118.452234,28.15,3218.75,0,-523.7352664
13/06/2020 13:00,1217.8125,1421.09375,1250,1875,0,21.7,3.5,2153.308811,26,3125,0,-485.5974395
13/06/2020 13:30,1220.9375,1410.9375,1250,1812.5,0,21.7,3.5,2165.245994,23.495,3062.5,0,-466.6290056
13/06/2020 14:00,1217.96875,1398.4375,1250,1750,0,21.8,2.7,2168.588406,20.99,3000,0,-447.8178441
13/06/2020 14:30,1206.71875,1389.84375,1218.75,1687.5,0,21.8,2.7,2186.573763,20.79,2906.25,0,-409.988737
13/06/2020 15:00,1213.28125,1378.4375,1187.5,1656.25,0,20.8,3.7,2191.189474,20.59,2843.75,0,-400.5292759
13/06/2020 15:30,1207.96875,1367.65625,1187.5,1656.25,0,20.8,3.7,2184.345489,22.695,2843.75,0,-391.2795114
13/06/2020 16:00,1206.09375,1358.75,1187.5,1656.25,0,19.6,5.6,2192.462774,24.8,2843.75,0,-372.3809763
13/06/2020 16:30,1218.59375,1352.03125,1187.5,1625,0,19.6,5.6,2246.10052,28.605,2812.5,0,-324.5244801
13/06/2020 17:00,1186.5625,1344.21875,1156.25,1625,0,20.8,4.1,2234.163336,32.41,2781.25,0,-296.617914
13/06/2020 17:30,1090.3125,1344.0625,1062.5,1625,0,20.8,4.1,2231.457574,35.305,2687.5,0,-202.9174256
13/06/2020 18:00,1006.09375,1351.875,968.75,1625,0,20.4,4.4,2220.475365,38.2,2593.75,0,-137.4933848
13/06/2020 18:30,934.0625,1360.78125,906.25,1656.25,0,20.4,4.4,2232.571712,38.1,2562.5,0,-62.27203847
13/06/2020 19:00,854.0625,1372.65625,843.75,1687.5,0,19.5,3.9,2230.025112,38,2531.25,3.306362298,0
13/06/2020 19:30,774.21875,1385.15625,750,1750,0,19.5,3.9,2237.824072,35.565,2500,78.44907244,0
13/06/2020 20:00,696.5625,1398.125,687.5,1843.75,0,18.1,3.6,2248.328794,33.13,2531.25,153.6412943,0
13/06/2020 20:30,618.4375,1410.15625,625,1906.25,0,18.1,3.6,2238.30156,32.365,2531.25,209.7078098,0
13/06/2020 21:00,533.75,1421.25,531.25,1968.75,0,15.6,3.2,2239.734022,31.6,2500,284.7340219,0
13/06/2020 21:30,450.46875,1434.21875,437.5,2031.25,0,15.6,3.2,2254.058643,31.1,2468.75,369.3711425,0
13/06/2020 22:00,374.84375,1343.28125,375,1937.5,0,14,2.8,2332.684894,30.6,2312.5,614.5598937,0
13/06/2020 22:30,292.65625,1256.09375,312.5,1843.75,0,14,2.8,2437.095462,33.3,2156.25,888.3454621,0
13/06/2020 23:00,211.40625,1219.0625,218.75,1781.25,0,13.7,4.4,2488.504934,36,2000,1058.036184,0
13/06/2020 23:30,131.40625,1227.65625,125,1812.5,0,13.7,4.4,2511.265165,33.165,1937.5,1152.202665,0
14/06/2020 00:00,50,1234.375,62.5,1875,0,12.7,3.8,2482.934248,30.33,1937.5,1198.559248,0
14/06/2020 00:30,0,1240.625,0,1906.25,0,12.7,3.8,2486.117497,30.165,1906.25,1245.492497,0
14/06/2020 01:00,0,1240.3125,0,1937.5,0,13.1,2.1,2466.699678,30,1937.5,1226.387178,0
14/06/2020 01:30,0,1240.15625,0,1968.75,0,13.1,2.1,2476.090263,27.89,1968.75,1235.934013,0
14/06/2020 02:00,0,1240.15625,0,1968.75,0,12.9,1.1,2437.891274,25.78,1968.75,1197.735024,0
14/06/2020 02:30,0,1240.15625,0,1968.75,0,12.9,1.1,2437.891274,24.89,1968.75,1197.735024,0
14/06/2020 03:00,0,1240.625,0,1968.75,0,12.2,1.4,2438.368762,24,1968.75,1197.743762,0
14/06/2020 03:30,0,1241.25,0,1937.5,0,12.2,1.4,2448.555159,22.955,1937.5,1207.305159,0
14/06/2020 04:00,69.53125,1241.5625,0,1937.5,0,11.9,2.3,2414.653556,21.91,1937.5,1103.559806,0
14/06/2020 04:30,135.625,1241.71875,93.75,1937.5,0,11.9,2.3,2367.541471,20.755,2031.25,990.1977207,0
14/06/2020 05:00,200.46875,1241.09375,187.5,1937.5,0,12.3,3.2,2347.009514,19.6,2125,905.4470144,0
14/06/2020 05:30,264.0625,1339.84375,281.25,2093.75,0,12.3,3.2,2244.986383,20.285,2375,641.0801328,0
14/06/2020 06:00,334.6875,1439.21875,375,2250,0,13.5,2.6,2141.212464,20.97,2625,367.3062142,0
14/06/2020 06:30,404.375,1485.46875,468.75,2343.75,0,13.5,2.6,2068.316061,21.055,2812.5,178.4723113,0
14/06/2020 07:00,494.84375,1486.25,562.5,2343.75,0,13.3,3.8,2046.669968,21.14,2906.25,65.57621781,0
14/06/2020 07:30,558.90625,1487.03125,656.25,2343.75,0,13.3,3.8,2036.324408,23.095,3000,0,-9.613091554
14/06/2020 08:00,608.59375,1487.65625,718.75,2343.75,0,13.6,4.9,2058.925477,25.05,3062.5,0,-37.3245234
14/06/2020 08:30,687.8125,1488.59375,812.5,2312.5,0,13.6,4.9,2073.727585,26.025,3125,0,-102.6786654
14/06/2020 09:00,764.0625,1488.75,875,2281.25,0,17,2.6,2046.510805,27,3156.25,0,-206.3016946
14/06/2020 09:30,847.1875,1489.375,968.75,2250,0,17,2.6,2074.523397,30.25,3218.75,0,-262.0391031
14/06/2020 10:00,932.03125,1489.0625,1062.5,2218.75,0,16.6,4.6,2074.682559,33.5,3281.25,0,-346.4111907
14/06/2020 10:30,1014.84375,1488.59375,1156.25,2187.5,0,16.6,4.6,2063.0637,32.95,3343.75,0,-440.3737996
14/06/2020 11:00,1102.03125,1479.21875,1250,2125,0,19.2,5,2018.179889,32.4,3375,0,-563.0701111
14/06/2020 11:30,1117.5,1473.75,1312.5,2093.75,0,19.2,5,2037.916033,32.95,3406.25,0,-553.333967
14/06/2020 12:00,1131.25,1465.3125,1312.5,2062.5,0,17.3,6.4,2062.427051,33.5,3375,0,-534.1354495
14/06/2020 12:30,1149.84375,1458.4375,1312.5,2031.25,0,17.3,6.4,2064.814487,31.27,3343.75,0,-543.4667627
14/06/2020 13:00,1165.78125,1451.5625,1281.25,2000,0,20.2,2.2,2074.04591,29.04,3281.25,0,-543.2978405
14/06/2020 13:30,1178.59375,1442.03125,1250,1968.75,0,20.2,2.2,2106.037562,26.76,3218.75,0,-514.5874377
14/06/2020 14:00,1179.375,1434.375,1187.5,1937.5,0,20,5.9,2108.584162,24.48,3125,0,-505.1658384
14/06/2020 14:30,1141.25,1430,1125,1906.25,0,20,5.9,2122.590457,24.24,3031.25,0,-448.6595427
14/06/2020 15:00,1163.75,1427.5,1125,1875,0,20.5,2.4,2095.214516,24,3000,0,-496.0354844
14/06/2020 15:30,1188.28125,1423.90625,1125,1843.75,0,20.5,2.4,2068.793549,26.495,2968.75,0,-543.3939514
14/06/2020 16:00,1176.25,1424.375,1093.75,1843.75,0,17.9,4.2,2057.015527,28.99,2937.5,0,-543.6094728
14/06/2020 16:30,1151.09375,1424.0625,1093.75,1843.75,0,17.9,4.2,2040.621795,31.395,2937.5,0,-534.5344554
14/06/2020 17:00,1127.34375,1422.8125,1062.5,1875,0,15.7,6.1,1996.056308,33.8,2937.5,0,-554.0999419
14/06/2020 17:30,1092.5,1422.96875,1031.25,1906.25,0,15.7,6.1,1970.271991,35.65,2937.5,0,-545.1967591
14/06/2020 18:00,1059.375,1422.65625,1000,1937.5,0,16.2,4.6,1955.31072,37.5,2937.5,0,-526.7205295
14/06/2020 18:30,1022.1875,1431.40625,968.75,2000,0,16.2,4.6,1945.442648,37.8,2968.75,0,-508.1511015
14/06/2020 19:00,993.90625,1436.5625,968.75,2031.25,0,15,4.3,1940.9861,38.1,3000,0,-489.4826502
14/06/2020 19:30,964.0625,1444.84375,937.5,2062.5,0,15,4.3,1928.571429,36.945,3000,0,-480.3348214
14/06/2020 20:00,930.625,1452.03125,906.25,2093.75,0,15.2,2.3,1892.28239,35.79,3000,0,-490.3738604
14/06/2020 20:30,851.09375,1458.59375,875,2125,0,15.2,2.3,1894.351501,34.235,3000,0,-415.3359986
14/06/2020 21:00,767.65625,1468.125,812.5,2156.25,0,13.5,3.5,1885.915891,32.68,2968.75,0,-349.8653585
14/06/2020 21:30,697.1875,1476.5625,781.25,2187.5,0,13.5,3.5,1908.676122,31.07,2968.75,0,-265.0738779
14/06/2020 22:00,644.84375,1479.375,750,2218.75,0,13.5,2.5,1905.97036,29.46,2968.75,0,-218.2483896
14/06/2020 22:30,558.28125,1481.40625,656.25,2250,0,13.5,2.5,1934.460439,32.715,2906.25,0,-105.2270607
14/06/2020 23:00,484.0625,1485.46875,593.75,2281.25,0,13.7,1.3,1948.944222,35.97,2875,0,-20.5870276
14/06/2020 23:30,416.875,1484.84375,531.25,2312.5,0,13.7,1.3,1965.815442,31.045,2843.75,64.09669229,0
15/06/2020 00:00,365.78125,1485,468.75,2343.75,0,13.3,1.3,1980.776713,26.12,2812.5,129.9954628,0
15/06/2020 00:30,306.40625,1485.625,406.25,2343.75,0,13.3,1.3,2006.879355,24.845,2750,214.8481049,0
15/06/2020 01:00,256.40625,1485.15625,343.75,2343.75,0,13.1,1.5,2022.318113,23.57,2687.5,280.7556127,0
15/06/2020 01:30,206.71875,1485.15625,281.25,2343.75,0,13.1,1.5,2048.10243,23.315,2625,356.2274299,0
15/06/2020 02:00,156.71875,1485.3125,218.75,2343.75,0,13.3,0.9,2073.727585,23.06,2562.5,431.6963346,0
15/06/2020 02:30,100,1485.78125,156.25,2343.75,0,13.3,0.9,2111.926573,22.495,2500,526.1453231,0
15/06/2020 03:00,68.59375,1486.09375,125,2343.75,0,12.7,1.9,2185.300463,21.93,2468.75,630.6129633,0
15/06/2020 03:30,97.34375,1485.625,156.25,2343.75,0,12.7,1.9,2214.108867,21.265,2500,631.1401171,0
15/06/2020 04:00,172.03125,1486.09375,218.75,2343.75,0,13.1,1.5,2214.26803,20.6,2562.5,556.1430296,0
15/06/2020 04:30,269.375,1486.40625,343.75,2375,0,13.1,1.5,2218.247091,24.09,2718.75,462.4658409,0
15/06/2020 05:00,368.125,1486.09375,500,2375,0,13,1.9,2232.571712,27.58,2875,378.3529615,0
15/06/2020 05:30,467.96875,1486.09375,656.25,2375,0,13,1.9,2238.779047,30.045,3031.25,284.7165471,0
15/06/2020 06:00,567.1875,1485.625,781.25,2375,0,12.8,1.7,2301.170728,32.51,3156.25,248.3582283,0
15/06/2020 06:30,666.09375,1485.3125,906.25,2375,0,12.8,1.7,2325.204258,32.815,3281.25,173.7980085,0
15/06/2020 07:00,765,1484.84375,1031.25,2375,0,12.7,2,2377.727868,33.12,3406.25,127.8841176,0
15/06/2020 07:30,864.21875,1484.21875,1156.25,2375,0,12.7,2,2439.960386,33.095,3531.25,91.52288623,0
15/06/2020 08:00,963.28125,1483.90625,1281.25,2375,0,13.8,1.7,2483.252573,33.07,3656.25,36.06507313,0
15/06/2020 08:30,1062.03125,1483.90625,1406.25,2375,0,13.8,1.7,2516.995013,32.24,3781.25,0,-28.94248709
15/06/2020 09:00,1160.78125,1484.6875,1531.25,2375,0,14.6,1.3,2541.983518,31.41,3906.25,0,-103.4852322
15/06/2020 09:30,1260.15625,1485.3125,1656.25,2375,0,14.6,1.3,2605.648499,31.37,4031.25,0,-139.8202514
15/06/2020 10:00,1359.21875,1484.0625,1781.25,2375,0,15.9,1.2,2638.435964,31.33,4156.25,0,-204.8452864
15/06/2020 10:30,1431.25,1483.4375,1875,2375,0,15.9,1.2,2644.324974,31.375,4250,0,-270.3625256
15/06/2020 11:00,1438.90625,1483.90625,1875,2343.75,0,15.1,3.1,2700.350157,31.42,4218.75,0,-222.4623426
15/06/2020 11:30,1451.875,1483.90625,1875,2312.5,0,15.1,3.1,2789.958618,31.045,4187.5,0,-145.8226322
15/06/2020 12:00,1438.4375,1482.96875,1843.75,2250,0,19.1,2,2842.163902,30.67,4093.75,0,-79.24234804
15/06/2020 12:30,1427.65625,1482.96875,1781.25,2218.75,0,19.1,2,2859.830934,30.03,4000,0,-50.79406589
15/06/2020 13:00,1411.875,1475.46875,1718.75,2187.5,0,20,2,2893.414211,29.39,3906.25,6.070461438,0
15/06/2020 13:30,1394.21875,1470.78125,1687.5,2156.25,0,20,2,2880.203728,28.935,3843.75,15.20372794,0
15/06/2020 14:00,1380.78125,1461.5625,1656.25,2125,0,19.7,3,2885.774414,28.48,3781.25,43.43066375,0
15/06/2020 14:30,1362.03125,1455.625,1625,2093.75,0,19.7,3,2841.527252,28.26,3718.75,23.87100215,0
15/06/2020 15:00,1346.5625,1446.71875,1593.75,2062.5,0,21,3.7,2807.148163,28.04,3656.25,13.86691256,0
15/06/2020 15:30,1337.8125,1440.625,1562.5,2031.25,0,21,3.7,2772.928235,29.225,3593.75,0,-5.509264581
15/06/2020 16:00,1316.40625,1440.46875,1531.25,2000,0,20.8,3.8,2712.764829,30.41,3531.25,0,-44.11017136
15/06/2020 16:30,1287.03125,1440.9375,1500,1968.75,0,20.8,3.8,2692.869522,33.605,3468.75,0,-35.09922784
15/06/2020 17:00,1255,1440.15625,1437.5,1968.75,0,16.6,4.5,2649.89566,36.8,3406.25,0,-45.26058983
15/06/2020 17:30,1217.03125,1441.09375,1375,1968.75,0,16.6,4.5,2583.524918,38.535,3343.75,0,-74.60008223
15/06/2020 18:00,1205.3125,1440.625,1312.5,1968.75,0,16.1,3.8,2494.71227,40.27,3281.25,0,-151.2252303
15/06/2020 18:30,1183.4375,1440.46875,1281.25,2000,0,16.1,3.8,2434.071376,39.135,3281.25,0,-189.8348745
15/06/2020 19:00,1162.65625,1439.6875,1250,2031.25,0,17.1,1,2326.159233,38,3281.25,0,-276.1845168
15/06/2020 19:30,1128.75,1439.6875,1218.75,2062.5,0,17.1,1,2243.872246,35.615,3281.25,0,-324.5652544
15/06/2020 20:00,1090.3125,1440.3125,1187.5,2093.75,0,15.4,2.2,2157.606197,33.23,3281.25,0,-373.0188033
15/06/2020 20:30,1056.25,1449.375,1156.25,2125,0,15.4,2.2,2065.291975,33.38,3281.25,0,-440.3330253
15/06/2020 21:00,1024.6875,1455,1156.25,2156.25,0,14.5,3.1,1991.122272,33.53,3312.5,0,-488.5652279
15/06/2020 21:30,1000.625,1464.375,1125,2187.5,0,14.5,3.1,1928.412266,33.765,3312.5,0,-536.5877339
15/06/2020 22:00,970.46875,1470.625,1093.75,2218.75,0,14.1,3.1,1884.960917,34,3312.5,0,-556.1328332
15/06/2020 22:30,886.71875,1480.15625,1000,2281.25,0,14.1,3.1,1885.756729,34.345,3281.25,0,-481.118271
15/06/2020 23:00,796.40625,1486.09375,906.25,2312.5,0,16.1,2.6,1904.856223,34.69,3218.75,0,-377.6437767
15/06/2020 23:30,719.0625,1487.1875,812.5,2343.75,0,16.1,2.6,1951.331659,29.655,3156.25,0,-254.9183408
16/06/2020 00:00,649.6875,1485.78125,718.75,2406.25,0,13,3.2,1946.079298,24.62,3125,0,-189.3894517
16/06/2020 00:30,582.34375,1485.9375,656.25,2437.5,0,13,3.2,1944.487674,23.965,3093.75,0,-123.7935762
16/06/2020 01:00,521.25,1485.46875,593.75,2468.75,0,12.9,3.1,1939.07615,23.31,3062.5,0,-67.64259961
16/06/2020 01:30,442.34375,1486.40625,531.25,2468.75,0,12.9,3.1,1983.800799,23.13,3000,55.05079935,0
16/06/2020 02:00,377.8125,1485.78125,468.75,2500,0,12.7,3,2003.377781,22.95,2968.75,139.7840309,0
16/06/2020 02:30,310.9375,1487.5,406.25,2531.25,0,12.7,3,2061.153751,22.74,2937.5,262.7162509,0
16/06/2020 03:00,260.9375,1487.65625,343.75,2562.5,0,11.8,3.2,2115.428147,22.53,2906.25,366.834397,0
16/06/2020 03:30,282.96875,1487.65625,375,2562.5,0,11.8,3.2,2137.870053,22.84,2937.5,367.2450527,0
16/06/2020 04:00,308.125,1487.8125,406.25,2593.75,0,11.9,1.8,2163.65437,23.15,3000,367.7168699,0
16/06/2020 04:30,344.375,1487.1875,437.5,2593.75,0,11.9,1.8,2199.943409,25.075,3031.25,368.3809089,0
16/06/2020 05:00,374.0625,1486.71875,500,2593.75,0,12.6,1.1,2239.256535,27,3093.75,378.4752845,0
16/06/2020 05:30,423.4375,1487.1875,562.5,2593.75,0,12.6,1.1,2318.678598,28.85,3156.25,408.053598,0
16/06/2020 06:00,522.65625,1487.5,687.5,2562.5,0,13.1,1.1,2353.21685,30.7,3250,343.0606,0
16/06/2020 06:30,622.34375,1487.8125,812.5,2562.5,0,13.1,1.1,2359.583348,30.795,3375,249.4270981,0
16/06/2020 07:00,722.03125,1486.71875,937.5,2562.5,0,14.1,1.5,2393.166625,30.89,3500,184.4166254,0
16/06/2020 07:30,815.625,1487.03125,1031.25,2531.25,0,14.1,1.5,2469.723765,32.285,3562.5,167.0675147,0
16/06/2020 08:00,903.90625,1487.34375,1125,2468.75,0,17.5,1.6,2540.869381,33.68,3593.75,149.6193807,0
16/06/2020 08:30,988.4375,1487.96875,1218.75,2406.25,0,17.5,1.6,2608.513423,33.84,3625,132.1071727,0
16/06/2020 09:00,1077.34375,1487.8125,1312.5,2375,0,18.8,1.7,2660.718707,34,3687.5,95.56245689,0
16/06/2020 09:30,1077.34375,1488.59375,1343.75,2312.5,0,18.8,1.7,2795.210979,34.04,3656.25,229.2734787,0
16/06/2020 10:00,1127.34375,1397.5,1375,2125,0,20,0.8,2963.44569,34.08,3500,438.6019402,0
16/06/2020 10:30,1226.875,1348.75,1468.75,2000,0,20,0.8,3024.723234,34.04,3468.75,449.0982342,0
16/06/2020 11:00,1254.21875,1347.8125,1500,2000,0,18.7,3.5,3118.469918,34,3500,516.4386683,0
16/06/2020 11:30,1278.90625,1347.03125,1531.25,1968.75,0,18.7,3.5,3209.670003,32.895,3500,583.7325032,0
16/06/2020 12:00,1259.21875,1346.71875,1500,1968.75,0,20.3,2.7,3265.695186,31.79,3468.75,659.7576862,0
16/06/2020 12:30,1267.34375,1346.71875,1500,1968.75,0,20.3,2.7,3302.620875,30.025,3468.75,688.558375,0
16/06/2020 13:00,1267.03125,1346.40625,1500,1968.75,0,21.7,1.7,3301.984225,28.26,3468.75,688.5467252,0
16/06/2020 13:30,1267.5,1345,1500,1968.75,0,21.7,1.7,3272.380009,27.56,3468.75,659.8800092,0
16/06/2020 14:00,1257.1875,1344.84375,1500,1937.5,0,17.8,3.9,3242.616631,26.86,3437.5,640.5853807,0
16/06/2020 14:30,1245.625,1346.25,1468.75,1906.25,0,17.8,3.9,3203.62183,26.665,3375,611.74683,0
16/06/2020 15:00,1245.78125,1346.71875,1468.75,1875,0,16.4,6,3127.860503,26.47,3343.75,535.360503,0
16/06/2020 15:30,1244.21875,1347.1875,1468.75,1875,0,16.4,6,3040.798642,27.585,3343.75,449.3923918,0
16/06/2020 16:00,1245.9375,1346.71875,1468.75,1875,0,17.2,3.5,2984.773459,28.7,3343.75,392.1172088,0
16/06/2020 16:30,1235.78125,1346.71875,1437.5,1875,0,17.2,3.5,2917.129417,31.045,3312.5,334.6294168,0
16/06/2020 17:00,1291.71875,1347.03125,1437.5,1875,0,17.9,4.3,2764.333463,33.39,3312.5,125.583463,0
16/06/2020 17:30,1322.5,1436.875,1468.75,2000,0,17.9,4.3,2543.41598,35.385,3468.75,0,-215.9590201
16/06/2020 18:00,1288.59375,1485.9375,1437.5,2093.75,0,18.1,3.2,2434.708025,37.38,3531.25,0,-339.8232247
16/06/2020 18:30,1240,1487.34375,1375,2093.75,0,18.1,3.2,2348.441976,35.52,3468.75,0,-378.9017736
16/06/2020 19:00,1202.96875,1487.34375,1312.5,2093.75,0,18.8,1.1,2253.421993,33.66,3406.25,0,-436.8905073
16/06/2020 19:30,1185.78125,1488.28125,1281.25,2093.75,0,18.8,1.1,2160.471121,32.775,3375,0,-513.5913791
16/06/2020 20:00,1136.40625,1488.4375,1218.75,2093.75,0,16.1,3.8,2091.235454,31.89,3312.5,0,-533.6082957
16/06/2020 20:30,1087.5,1488.28125,1156.25,2093.75,0,16.1,3.8,2022.15895,31.265,3250,0,-553.6222998
16/06/2020 21:00,987.8125,1489.53125,1031.25,2125,0,15.3,2.8,2017.384077,30.64,3156.25,0,-459.9596733
16/06/2020 21:30,898.4375,1490.15625,906.25,2187.5,0,15.3,2.8,2032.027022,29.98,3093.75,0,-356.5667278
16/06/2020 22:00,810.3125,1489.6875,812.5,2218.75,0,13.4,3.2,2018.179889,29.32,3031.25,0,-281.8201111
16/06/2020 22:30,716.5625,1489.53125,718.75,2250,0,13.4,3.2,2008.470979,28.65,2968.75,0,-197.6227706
16/06/2020 23:00,629.84375,1488.90625,625,2312.5,0,12.5,2.6,2005.446893,27.98,2937.5,0,-113.3031072
16/06/2020 23:30,543.59375,1489.0625,531.25,2375,0,12.5,2.6,2022.7956,27.49,2906.25,0,-9.860649958
17/06/2020 00:00,464.84375,1489.0625,468.75,2437.5,0,11.6,3,2028.525448,27,2906.25,74.61919831,0
17/06/2020 00:30,408.90625,1487.65625,437.5,2500,0,11.6,3,2046.510805,26.4,2937.5,149.9483054,0
17/06/2020 01:00,328.125,1487.96875,375,2562.5,0,11.9,1.5,2069.589361,25.8,2937.5,253.4956109,0
17/06/2020 01:30,262.5,1487.8125,312.5,2593.75,0,11.9,1.5,2059.880451,25.255,2906.25,309.5679513,0
17/06/2020 02:00,212.1875,1487.34375,250,2593.75,0,11.3,1.5,2075.000884,24.71,2843.75,375.4696342,0
17/06/2020 02:30,149.375,1487.1875,187.5,2593.75,0,11.3,1.5,2106.355887,23.975,2781.25,469.7933872,0
